time,cpu
2017-01-01 00:00:00,0.1427619
2017-01-01 01:00:00,0.1508072
2017-01-01 02:00:00,0.1386556
2017-01-01 03:00:00,0.1581454
2017-01-01 04:00:00,0.15336080000000002
2017-01-01 05:00:00,0.1546696
2017-01-01 06:00:00,0.1544786
2017-01-01 07:00:00,0.15490600000000002
2017-01-01 08:00:00,0.15192819999999999
2017-01-01 09:00:00,0.15444449999999998
2017-01-01 10:00:00,0.1571095
2017-01-01 11:00:00,0.15730829999999998
2017-01-01 12:00:00,0.154511
2017-01-01 13:00:00,0.1494884
2017-01-01 14:00:00,0.15948779999999999
2017-01-01 15:00:00,0.16274660000000002
2017-01-01 16:00:00,0.21607040000000002
2017-01-01 17:00:00,0.546771
2017-01-01 18:00:00,0.137558
2017-01-01 19:00:00,0.1559554
2017-01-01 20:00:00,0.1541024
2017-01-01 21:00:00,0.16021470000000002
2017-01-01 22:00:00,0.1577295
2017-01-01 23:00:00,0.1555977
2017-01-02 00:00:00,0.1549166
2017-01-02 01:00:00,0.1562727
2017-01-02 02:00:00,0.1554902
2017-01-02 03:00:00,0.15394729999999998
2017-01-02 04:00:00,0.1545087
2017-01-02 05:00:00,0.15727560000000002
2017-01-02 06:00:00,0.1550805
2017-01-02 07:00:00,0.1584027
2017-01-02 08:00:00,0.1530975
2017-01-02 09:00:00,0.1579077
2017-01-02 10:00:00,0.1556488
2017-01-02 11:00:00,0.1565113
2017-01-02 12:00:00,0.1542711
2017-01-02 13:00:00,0.154772
2017-01-02 14:00:00,0.1578669
2017-01-02 15:00:00,0.1592569
2017-01-02 16:00:00,0.22974450000000002
2017-01-02 17:00:00,0.5339452
2017-01-02 18:00:00,0.1555161
2017-01-02 19:00:00,0.1542971
2017-01-02 20:00:00,0.1520105
2017-01-02 21:00:00,0.1575751
2017-01-02 22:00:00,0.1559904
2017-01-02 23:00:00,0.1514262
2017-01-03 00:00:00,0.15057589999999998
2017-01-03 01:00:00,0.1552036
2017-01-03 02:00:00,0.1584339
2017-01-03 03:00:00,0.1552445
2017-01-03 04:00:00,0.1499532
2017-01-03 05:00:00,0.15647650000000002
2017-01-03 06:00:00,0.1567125
2017-01-03 07:00:00,0.1382486
2017-01-03 08:00:00,0.1490469
2017-01-03 09:00:00,0.1325707
2017-01-03 10:00:00,0.1485436
2017-01-03 11:00:00,0.142061
2017-01-03 12:00:00,0.1431181
2017-01-03 13:00:00,0.1594979
2017-01-03 14:00:00,0.1575815
2017-01-03 15:00:00,0.1532706
2017-01-03 16:00:00,0.23152419999999999
2017-01-03 17:00:00,0.5398924
2017-01-03 18:00:00,0.1516106
2017-01-03 19:00:00,0.15634209999999998
2017-01-03 20:00:00,0.1566467
2017-01-03 21:00:00,0.15557410000000002
2017-01-03 22:00:00,0.1576029
2017-01-03 23:00:00,0.15760490000000002
2017-01-04 00:00:00,0.1529941
2017-01-04 01:00:00,0.1600447
2017-01-04 02:00:00,0.1571644
2017-01-04 03:00:00,0.158615
2017-01-04 04:00:00,0.15803140000000002
2017-01-04 05:00:00,0.16207999999999997
2017-01-04 06:00:00,0.1524558
2017-01-04 07:00:00,0.1544891
2017-01-04 08:00:00,0.1559773
2017-01-04 09:00:00,0.126952
2017-01-04 10:00:00,0.1232724
2017-01-04 11:00:00,0.1274052
2017-01-04 12:00:00,0.1485502
2017-01-04 13:00:00,0.13674989999999998
2017-01-04 14:00:00,0.1458951
2017-01-04 15:00:00,0.1458776
2017-01-04 16:00:00,0.20953980000000003
2017-01-04 17:00:00,0.5329997
2017-01-04 18:00:00,0.1577707
2017-01-04 19:00:00,0.1574858
2017-01-04 20:00:00,0.151679
2017-01-04 21:00:00,0.1570327
2017-01-04 22:00:00,0.15776210000000002
2017-01-04 23:00:00,0.15546870000000002
2017-01-05 00:00:00,0.1392301
2017-01-05 01:00:00,0.1522474
2017-01-05 02:00:00,0.1551821
2017-01-05 03:00:00,0.1549282
2017-01-05 04:00:00,0.1558985
2017-01-05 05:00:00,0.1517463
2017-01-05 06:00:00,0.1520368
2017-01-05 07:00:00,0.1531651
2017-01-05 08:00:00,0.153744
2017-01-05 09:00:00,0.1535048
2017-01-05 10:00:00,0.1552854
2017-01-05 11:00:00,0.150889
2017-01-05 12:00:00,0.1537438
2017-01-05 13:00:00,0.1505438
2017-01-05 14:00:00,0.1503796
2017-01-05 15:00:00,0.15251699999999999
2017-01-05 16:00:00,0.2273586
2017-01-05 17:00:00,0.5371837
2017-01-05 18:00:00,0.14624969999999998
2017-01-05 19:00:00,0.1474531
2017-01-05 20:00:00,0.15118890000000001
2017-01-05 21:00:00,0.1500182
2017-01-05 22:00:00,0.1499432
2017-01-05 23:00:00,0.1460111
2017-01-06 00:00:00,0.1486953
2017-01-06 01:00:00,0.1443631
2017-01-06 02:00:00,0.1525084
2017-01-06 03:00:00,0.151026
2017-01-06 04:00:00,0.1529032
2017-01-06 05:00:00,0.1533651
2017-01-06 06:00:00,0.1532047
2017-01-06 07:00:00,0.150246
2017-01-06 08:00:00,0.1505037
2017-01-06 09:00:00,0.15579700000000002
2017-01-06 10:00:00,0.1540844
2017-01-06 11:00:00,0.149209
2017-01-06 12:00:00,0.1471175
2017-01-06 13:00:00,0.1502476
2017-01-06 14:00:00,0.1460476
2017-01-06 15:00:00,0.15087419999999999
2017-01-06 16:00:00,0.2269951
2017-01-06 17:00:00,0.5439582000000001
2017-01-06 18:00:00,0.1529124
2017-01-06 19:00:00,0.149786
2017-01-06 20:00:00,0.1519397
2017-01-06 21:00:00,0.1539348
2017-01-06 22:00:00,0.15101900000000001
2017-01-06 23:00:00,0.1521717
2017-01-07 00:00:00,0.15352259999999998
2017-01-07 01:00:00,0.1561862
2017-01-07 02:00:00,0.15564640000000002
2017-01-07 03:00:00,0.15258359999999999
2017-01-07 04:00:00,0.1552179
2017-01-07 05:00:00,0.1523842
2017-01-07 06:00:00,0.1517839
2017-01-07 07:00:00,0.1480667
2017-01-07 08:00:00,0.1503206
2017-01-07 09:00:00,0.1453903
2017-01-07 10:00:00,0.15470499999999998
2017-01-07 11:00:00,0.1510231
2017-01-07 12:00:00,0.151717
2017-01-07 13:00:00,0.1490426
2017-01-07 14:00:00,0.1495161
2017-01-07 15:00:00,0.1517257
