time,cpu
2017-01-01 00:00:00,0.0809117
2017-01-01 01:00:00,0.0844187
2017-01-01 02:00:00,0.0878708
2017-01-01 03:00:00,0.0930477
2017-01-01 04:00:00,0.0968851
2017-01-01 05:00:00,0.1029704
2017-01-01 06:00:00,0.11181039999999999
2017-01-01 07:00:00,0.1160004
2017-01-01 08:00:00,0.119452
2017-01-01 09:00:00,0.12038370000000001
2017-01-01 10:00:00,0.12378819999999999
2017-01-01 11:00:00,0.1232255
2017-01-01 12:00:00,0.12327819999999999
2017-01-01 13:00:00,0.1136684
2017-01-01 14:00:00,0.108279
2017-01-01 15:00:00,0.09951209999999999
2017-01-01 16:00:00,0.0952264
2017-01-01 17:00:00,0.09504670000000001
2017-01-01 18:00:00,0.0927342
2017-01-01 19:00:00,0.0919502
2017-01-01 20:00:00,0.09225250000000002
2017-01-01 21:00:00,0.0941591
2017-01-01 22:00:00,0.1011818
2017-01-01 23:00:00,0.1056105
2017-01-02 00:00:00,0.10923970000000001
2017-01-02 01:00:00,0.1142298
2017-01-02 02:00:00,0.1188457
2017-01-02 03:00:00,0.122161
2017-01-02 04:00:00,0.1267762
2017-01-02 05:00:00,0.1279456
2017-01-02 06:00:00,0.1358191
2017-01-02 07:00:00,0.1361137
2017-01-02 08:00:00,0.1371944
2017-01-02 09:00:00,0.1365607
2017-01-02 10:00:00,0.1333638
2017-01-02 11:00:00,0.1311659
2017-01-02 12:00:00,0.1273784
2017-01-02 13:00:00,0.12001429999999999
2017-01-02 14:00:00,0.11750780000000001
2017-01-02 15:00:00,0.11183870000000001
2017-01-02 16:00:00,0.1210452
2017-01-02 17:00:00,0.1253902
2017-01-02 18:00:00,0.1141575
2017-01-02 19:00:00,0.1006349
2017-01-02 20:00:00,0.1098127
2017-01-02 21:00:00,0.1257138
2017-01-02 22:00:00,0.1374771
2017-01-02 23:00:00,0.1420379
2017-01-03 00:00:00,0.13671250000000001
2017-01-03 01:00:00,0.1329823
2017-01-03 02:00:00,0.1373765
2017-01-03 03:00:00,0.142302
2017-01-03 04:00:00,0.1516021
2017-01-03 05:00:00,0.154265
2017-01-03 06:00:00,0.1629242
2017-01-03 07:00:00,0.16157039999999998
2017-01-03 08:00:00,0.1556518
2017-01-03 09:00:00,0.1598999
2017-01-03 10:00:00,0.1594771
2017-01-03 11:00:00,0.1547151
2017-01-03 12:00:00,0.1478169
2017-01-03 13:00:00,0.1378876
2017-01-03 14:00:00,0.13496539999999999
2017-01-03 15:00:00,0.1333089
2017-01-03 16:00:00,0.1222209
2017-01-03 17:00:00,0.1189978
2017-01-03 18:00:00,0.10124169999999999
2017-01-03 19:00:00,0.0710466
2017-01-03 20:00:00,0.08090579999999999
2017-01-03 21:00:00,0.0991914
2017-01-03 22:00:00,0.11980750000000001
2017-01-03 23:00:00,0.15083729999999998
2017-01-04 00:00:00,0.1344505
2017-01-04 01:00:00,0.1242766
2017-01-04 02:00:00,0.1293361
2017-01-04 03:00:00,0.1408459
2017-01-04 04:00:00,0.1446869
2017-01-04 05:00:00,0.1455484
2017-01-04 06:00:00,0.1585375
2017-01-04 07:00:00,0.1584611
2017-01-04 08:00:00,0.1524073
2017-01-04 09:00:00,0.1509278
2017-01-04 10:00:00,0.1281843
2017-01-04 11:00:00,0.0925961
2017-01-04 12:00:00,0.0835023
2017-01-04 13:00:00,0.0764992
2017-01-04 14:00:00,0.0743921
2017-01-04 15:00:00,0.0905232
2017-01-04 16:00:00,0.1153674
2017-01-04 17:00:00,0.1165733
2017-01-04 18:00:00,0.10117340000000001
2017-01-04 19:00:00,0.08209580000000001
2017-01-04 20:00:00,0.0961739
2017-01-04 21:00:00,0.1205253
2017-01-04 22:00:00,0.18075980000000003
2017-01-04 23:00:00,0.0316836
2017-01-05 00:00:00,0.027305799999999998
2017-01-05 01:00:00,0.0220954
2017-01-05 02:00:00,0.04986500000000001
2017-01-05 03:00:00,0.1047841
2017-01-05 04:00:00,0.1014688
2017-01-05 05:00:00,0.0978238
2017-01-05 06:00:00,0.1148645
2017-01-05 07:00:00,0.1136748
2017-01-05 08:00:00,0.1033549
2017-01-05 09:00:00,0.10060129999999999
2017-01-05 10:00:00,0.0871942
2017-01-05 11:00:00,0.0785202
2017-01-05 12:00:00,0.0723649
2017-01-05 13:00:00,0.0599602
2017-01-05 14:00:00,0.0512836
2017-01-05 15:00:00,0.056894099999999996
2017-01-05 16:00:00,0.0697726
2017-01-05 17:00:00,0.0709851
2017-01-05 18:00:00,0.0622049
2017-01-05 19:00:00,0.045656100000000005
2017-01-05 20:00:00,0.052261800000000004
2017-01-05 21:00:00,0.061634900000000006
2017-01-05 22:00:00,0.0641071
2017-01-05 23:00:00,0.0709513
2017-01-06 00:00:00,0.0645191
2017-01-06 01:00:00,0.061099600000000004
2017-01-06 02:00:00,0.0641311
2017-01-06 03:00:00,0.0691443
2017-01-06 04:00:00,0.0702013
2017-01-06 05:00:00,0.073908
2017-01-06 06:00:00,0.08392089999999999
2017-01-06 07:00:00,0.0888734
2017-01-06 08:00:00,0.08460649999999999
2017-01-06 09:00:00,0.0830283
2017-01-06 10:00:00,0.0767849
2017-01-06 11:00:00,0.0764596
2017-01-06 12:00:00,0.0685732
2017-01-06 13:00:00,0.058868000000000004
2017-01-06 14:00:00,0.0537311
2017-01-06 15:00:00,0.0507745
2017-01-06 16:00:00,0.057857900000000004
2017-01-06 17:00:00,0.0427356
2017-01-06 18:00:00,0.0414085
2017-01-06 19:00:00,0.0362499
2017-01-06 20:00:00,0.034373100000000004
2017-01-06 21:00:00,0.0323701
2017-01-06 22:00:00,0.0366009
2017-01-06 23:00:00,0.075037
2017-01-07 00:00:00,0.076525
2017-01-07 01:00:00,0.0793538
2017-01-07 02:00:00,0.08260870000000001
2017-01-07 03:00:00,0.08821609999999999
2017-01-07 04:00:00,0.0928343
2017-01-07 05:00:00,0.1010806
2017-01-07 06:00:00,0.1065395
2017-01-07 07:00:00,0.11452870000000001
2017-01-07 08:00:00,0.1159597
2017-01-07 09:00:00,0.1169489
2017-01-07 10:00:00,0.1544951
2017-01-07 11:00:00,0.1783929
2017-01-07 12:00:00,0.17853940000000001
2017-01-07 13:00:00,0.17090219999999998
2017-01-07 14:00:00,0.1595433
2017-01-07 15:00:00,0.1482578
2017-01-07 16:00:00,0.133876
2017-01-07 17:00:00,0.1231997
2017-01-07 18:00:00,0.1151907
2017-01-07 19:00:00,0.1092177
2017-01-07 20:00:00,0.1044106
2017-01-07 21:00:00,0.1016016
2017-01-07 22:00:00,0.1011994
2017-01-07 23:00:00,0.1084609
2017-01-08 00:00:00,0.10714069999999999
2017-01-08 01:00:00,0.1099264
2017-01-08 02:00:00,0.11411310000000001
2017-01-08 03:00:00,0.12123060000000001
2017-01-08 04:00:00,0.1298205
2017-01-08 05:00:00,0.13955030000000002
2017-01-08 06:00:00,0.1487095
2017-01-08 07:00:00,0.1532541
2017-01-08 08:00:00,0.15625640000000002
2017-01-08 09:00:00,0.1589775
2017-01-08 10:00:00,0.16550969999999998
2017-01-08 11:00:00,0.1711917
2017-01-08 12:00:00,0.1680216
2017-01-08 13:00:00,0.1525883
2017-01-08 14:00:00,0.1402622
2017-01-08 15:00:00,0.1500018
2017-01-08 16:00:00,0.1622873
2017-01-08 17:00:00,0.15909689999999999
2017-01-08 18:00:00,0.1523864
2017-01-08 19:00:00,0.13065200000000002
2017-01-08 20:00:00,0.14918430000000002
2017-01-08 21:00:00,0.1738992
2017-01-08 22:00:00,0.1935635
2017-01-08 23:00:00,0.20275749999999998
2017-01-09 00:00:00,0.1892457
2017-01-09 01:00:00,0.18832529999999997
2017-01-09 02:00:00,0.1945093
2017-01-09 03:00:00,0.2015752
2017-01-09 04:00:00,0.2025312
2017-01-09 05:00:00,0.2009104
2017-01-09 06:00:00,0.20968630000000002
2017-01-09 07:00:00,0.21242640000000002
2017-01-09 08:00:00,0.20444420000000002
2017-01-09 09:00:00,0.19596360000000002
2017-01-09 10:00:00,0.1872092
2017-01-09 11:00:00,0.1756766
2017-01-09 12:00:00,0.165227
2017-01-09 13:00:00,0.14744210000000002
2017-01-09 14:00:00,0.1338047
2017-01-09 15:00:00,0.1408482
2017-01-09 16:00:00,0.1495782
2017-01-09 17:00:00,0.15020429999999999
2017-01-09 18:00:00,0.1424702
2017-01-09 19:00:00,0.1261805
2017-01-09 20:00:00,0.1462913
2017-01-09 21:00:00,0.1784317
2017-01-09 22:00:00,0.2032377
2017-01-09 23:00:00,0.222286
2017-01-10 00:00:00,0.2096651
2017-01-10 01:00:00,0.2051549
2017-01-10 02:00:00,0.2079617
2017-01-10 03:00:00,0.217725
2017-01-10 04:00:00,0.2245826
2017-01-10 05:00:00,0.2253531
2017-01-10 06:00:00,0.23548390000000002
2017-01-10 07:00:00,0.2377232
2017-01-10 08:00:00,0.2273508
2017-01-10 09:00:00,0.2218196
2017-01-10 10:00:00,0.211343
2017-01-10 11:00:00,0.19533460000000002
2017-01-10 12:00:00,0.1835352
2017-01-10 13:00:00,0.163336
2017-01-10 14:00:00,0.1435207
2017-01-10 15:00:00,0.1470682
2017-01-10 16:00:00,0.1633835
2017-01-10 17:00:00,0.171865
2017-01-10 18:00:00,0.15556979999999998
2017-01-10 19:00:00,0.128856
2017-01-10 20:00:00,0.1458845
2017-01-10 21:00:00,0.1768054
2017-01-10 22:00:00,0.1968508
2017-01-10 23:00:00,0.21549420000000002
2017-01-11 00:00:00,0.2009766
2017-01-11 01:00:00,0.19701180000000001
2017-01-11 02:00:00,0.20619520000000002
2017-01-11 03:00:00,0.2187354
2017-01-11 04:00:00,0.2174426
2017-01-11 05:00:00,0.2159474
2017-01-11 06:00:00,0.2236029
2017-01-11 07:00:00,0.19451380000000001
2017-01-11 08:00:00,0.1837417
